case_id,architecture,workload,N,shape,source,valid_cells,split
1785,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1786,systolic,hotspot,64,64x64,synthetic,4096,synthetic_train
1787,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1788,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_test
1789,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_val
1790,systolic,wavefront,64,64x64,synthetic,4096,synthetic_test
1791,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_val
1792,systolic,hotspot,64,64x64,synthetic,4096,synthetic_test
1793,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1794,systolic,wavefront,64,64x64,synthetic,4096,synthetic_train
1795,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1796,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1797,systolic,checkerboard,64,64x64,synthetic,4096,synthetic_train
1798,systolic,wavefront,64,64x64,synthetic,4096,synthetic_test
1799,systolic,banded,64,64x64,synthetic,4096,synthetic_train
1800,standard,checkerboard,2,2x2,anchor_real,4,anchor_eval
1801,standard,hotspot,2,2x2,anchor_real,4,anchor_eval
1802,standard,uniform,2,2x2,anchor_real,4,anchor_eval
1803,systolic,checkerboard,2,2x2,anchor_real,4,anchor_eval
1804,systolic,hotspot,2,2x2,anchor_real,4,anchor_eval
1805,systolic,uniform,2,2x2,anchor_real,4,anchor_eval
1806,standard,checkerboard,4,4x4,anchor_real,16,anchor_eval
1807,standard,hotspot,4,4x4,anchor_real,16,anchor_eval
1808,standard,uniform,4,4x4,anchor_real,16,anchor_eval
1809,systolic,checkerboard,4,4x4,anchor_real,16,anchor_eval
1810,systolic,hotspot,4,4x4,anchor_real,16,anchor_eval
1811,systolic,uniform,4,4x4,anchor_real,16,anchor_eval
1812,standard,checkerboard,8,8x8,anchor_real,64,anchor_eval
1813,standard,hotspot,8,8x8,anchor_real,64,anchor_eval
1814,standard,uniform,8,8x8,anchor_real,64,anchor_eval
1815,systolic,checkerboard,8,8x8,anchor_real,64,anchor_eval
1816,systolic,hotspot,8,8x8,anchor_real,64,anchor_eval
1817,systolic,uniform,8,8x8,anchor_real,64,anchor_eval
1818,standard,checkerboard,16,16x16,anchor_real,256,anchor_eval
1819,standard,hotspot,16,16x16,anchor_real,256,anchor_eval
1820,standard,uniform,16,16x16,anchor_real,256,anchor_eval
1821,systolic,checkerboard,16,16x16,anchor_real,256,anchor_eval
1822,systolic,hotspot,16,16x16,anchor_real,256,anchor_eval
1823,systolic,uniform,16,16x16,anchor_real,256,anchor_eval
